0,-0.00487275726785876,0.00202917031879239,-1.01932255532835e-24,1
-0.216120555951937,-0.00536303779057025,0.00218185279951531,1.54293245898594e-25,0.72589705723556
-0.18968783316371,-0.00585331831328175,0.00233453528023823,1.32790904712554e-24,0.537420324449673
-0.187867434698862,-0.00625120750259326,0.0024296625120898,4.46116451245142e-24,0.400194605969339
-0.202539386140083,-0.00648016337293777,0.00242790036026137,1.38096739497615e-23,0.296169599901346
-0.217647866335755,-0.00654772496779423,0.00233180941175507,4.15917095842908e-23,0.217604843929798
-0.220740036517322,-0.00653873089046522,0.0021751705981611,1.25003873146496e-22,0.159930801544584
-0.208986243454859,-0.00655941995790339,0.00199493450512569,3.80158146708435e-22,0.118830035298935
-0.188601139554607,-0.00669396198224115,0.00181384574480614,1.16976698281738e-21,0.0900709166988878
-0.171250404641849,-0.00697697989179458,0.00163647699513607,3.5967401464602e-21,0.0699302936833591
-0.168281442286465,-0.00736837768376874,0.00145413350610426,1.08299510791584e-20,0.0554327752314654
-0.183142659111809,-0.00774662373618904,0.0012566498633882,3.13431523068725e-20,0.0444164401870002
-0.206340761302176,-0.00796681277943221,0.00104628834342312,8.67650329749206e-20,0.0355560063633476
-0.219909234401998,-0.00797081353633002,0.000842327527296153,2.32946102404374e-19,0.028282777559205
-0.210273458699208,-0.00782812099271898,0.000670546432223354,6.20887282331112e-19,0.0224468070188598
-0.176916779780335,-0.00767131235510629,0.000537704023188938,1.67512182150717e-18,0.0179473707939038
-0.130916506036581,-0.007623469901012,0.000438742722895246,4.6147548531158e-18,0.014597597244106
-0.0892081699080612,-0.00776548733202448,0.000366677729673832,1.2914644675723e-17,0.0121530980837922
-0.0682393542393585,-0.00811838158740794,0.000314175730616,3.59551092592601e-17,0.0103626309755642
-0.076893720964691,-0.00860687859991906,0.000273972973689855,9.64260602204097e-17,0.00898191886261553
-0.109338846834504,-0.00905266871395866,0.000239631051882834,2.42415904804452e-16,0.00779901976897811
-0.144059063133774,-0.00930941597965854,0.000208191259959324,5.69968654317819e-16,0.00671942559971058
-0.159492401195551,-0.00939093441841487,0.000180407040519577,1.28017231691343e-15,0.0057689410056498
-0.149954393248157,-0.00940874709049077,0.000157651586859669,2.81642219337057e-15,0.00499058641457537
-0.124002036751137,-0.00946414829787194,0.000140122524701334,6.16432025852048e-15,0.00438751097150899
-0.0954631802698617,-0.00960630052154681,0.000126994914022527,1.34604247021904e-14,0.00392986985064388
-0.0759215448494764,-0.00982816671579368,0.000116972133013056,2.90984561416372e-14,0.00357390755941767
-0.0703566263302922,-0.0100597187570596,0.000108518312737077,6.14677946465672e-14,0.00327038399962334
-0.0759489097831888,-0.0101839546167985,0.000100153350116621,1.25573307660741e-13,0.0029741461866623
-0.0827920782846834,-0.010141910780481,9.1378087234682e-05,2.48803429058e-13,0.00267114860698605
-0.0816531363641425,-0.010000619616705,8.29017132505669e-05,4.85632778452778e-13,0.00238298898684175
-0.0727948029735963,-0.00987796177408656,7.56643217641176e-05,9.47468519856581e-13,0.00213665796382415
-0.0637716220955182,-0.00986138071284269,7.0161455360437e-05,1.85421010729368e-12,0.00194511941262729
-0.0612678773114182,-0.00998831239466208,6.64274827086946e-05,3.61507010190447e-12,0.00180774136104119
-0.0654905058698225,-0.0102524140898998,6.41988564550783e-05,6.95126499768852e-12,0.00171569677049882
