0,-0.0242970671536938,0.00219013355763452,-3.33838773352436e-23,1
-0.275470144063811,-0.0251992346194111,0.00223488408790497,6.12754444941782e-24,0.706629802454037
-0.262434908888558,-0.0261014020851284,0.00227963461817542,4.56389662340792e-23,0.506266150265481
-0.250370043825826,-0.0269976783803244,0.00230518843252511,1.54119084431632e-22,0.367451986222181
-0.239427358279792,-0.0278759827348099,0.00229826131368464,4.92032327330067e-22,0.269908552700651
-0.229674781086303,-0.0287212936887895,0.00225063917978417,1.53284037806251e-21,0.200422413347418
-0.221098109946741,-0.0295184776186711,0.00215881141835544,4.67268834603966e-21,0.15028323608983
-0.213604129593771,-0.0302548957412439,0.00202375271763249,1.39545288962122e-20,0.113677684652279
-0.207028636334964,-0.0309226784918436,0.00185061985699489,4.08817127407972e-20,0.0866746083583861
-0.201151034835676,-0.0315203975875835,0.00164822605920845,1.17671167498821e-19,0.0665782971170841
-0.195715205630773,-0.0320538646578525,0.00142825792084475,3.33278298552196e-19,0.0515128092678769
-0.190455068605772,-0.0325358999554383,0.00120429301961844,9.3012254644749e-19,0.0401526832121681
-0.185123608740301,-0.0329850425730911,0.00099073735946965,2.560509218684e-18,0.0315471022629126
-0.179526992214143,-0.0334231640915153,0.000801816357411751,6.95679577027219e-18,0.0250040055824623
-0.173572219167464,-0.0338715997166038,0.000650721438632034,1.8653003649405e-17,0.0200126600410753
-0.167351040636391,-0.0343443895627845,0.00053487542718665,4.93093543939733e-17,0.0161907173153911
-0.161000161824471,-0.0348480114631312,0.000445702545654241,1.28365307187924e-16,0.0132514225008507
-0.154619710469741,-0.0353842655951889,0.000376774282596542,3.28770794910701e-16,0.0109803709922765
-0.148282698962531,-0.0359521318565346,0.000323273833182998,8.27834977491551e-16,0.00921731158123084
-0.142042040164995,-0.0365489451401376,0.000281586563265361,2.04808202690535e-15,0.00784228397649628
-0.135935724111848,-0.0371711260425993,0.000248992092605331,4.97630744956073e-15,0.0067652288444175
-0.12999063086815,-0.0378146261191119,0.000223435053258535,1.18705346974452e-14,0.00591827377951467
-0.124225339915474,-0.0384751923661484,0.000203355317535359,2.77919194206498e-14,0.00525003453202728
-0.118652204208068,-0.0391485189239153,0.000187562539739281,6.3850227127453e-14,0.00472141328096232
-0.113278886191973,-0.0398303297202509,0.000175143446153974,1.43924923659803e-13,0.00430250026302224
-0.108109500029964,-0.0405164199198571,0.000165393222248074,3.18268029637491e-13,0.00397028532114157
-0.103145465156343,-0.0412026737685056,0.000157764603087701,6.90405332354592e-13,0.00370696313799547
-0.0983861477000423,-0.0418850698043213,0.000151829973422665,1.46911119859293e-12,0.0034986738391914
-0.0938293455297333,-0.0425596801635184,0.00014725304401489,3.06649864052719e-12,0.00333456342530056
-0.0894716575948464,-0.0432226679919768,0.000143767595321265,6.27882085329168e-12,0.00320607978632482
-0.0853087672975834,-0.043870285236255,0.000141161454175502,1.26119021278585e-11,0.00310644282772263
